Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","1996","1996","°C","0.792","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","1997","1997","°C","2.92","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","1998","1998","°C","2.204","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","1999","1999","°C","2.56","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2000","2000","°C","-0.73","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2001","2001","°C","3.097","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2002","2002","°C","3.816","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2003","2003","°C","2.738","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2004","2004","°C","-0.059","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2005","2005","°C","2.634","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2006","2006","°C","3.972","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2007","2007","°C","0.338","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2008","2008","°C","-1.149","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2009","2009","°C","1.085","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2010","2010","°C","2.349","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2011","2011","°C","3.139","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2012","2012","°C","1.197","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2013","2013","°C","-1.678","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2014","2014","°C","2.818","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2015","2015","°C","3.477","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2016","2016","°C","0.64","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2017","2017","°C","2.083","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2018","2018","°C","2.812","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2019","2019","°C","2.26","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2020","2020","°C","3.633","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2021","2021","°C","1.735","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2022","2022","°C","1.128","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2023","2023","°C","6.047","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2024","2024","°C","4.064","E","Estimated value"
"ET","Temperature change on land","021","Northern America","7271","Temperature change","7012","December","2025","2025","°C","0.731","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1961","1961","°C","1.547","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1962","1962","°C","1.547","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1963","1963","°C","1.547","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1964","1964","°C","1.547","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1965","1965","°C","1.547","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1966","1966","°C","1.547","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1967","1967","°C","1.547","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1968","1968","°C","1.547","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1969","1969","°C","1.547","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1970","1970","°C","1.547","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1971","1971","°C","1.547","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1972","1972","°C","1.547","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1973","1973","°C","1.547","E","Estimated value"
"ET","Temperature change on land","021","Northern America","6078","Standard Deviation","7012","December","1974","1974","°C","1.547","E","Estimated value"
